"ID","فرع البنك","نوع التمويل","تصنيف التمويل","قطاع العميل","قيمة التمويل","قيمة القسط","تاريخ الصرف","جنس العميل","عمرالعميل","الحالة الاجتماعية","احتياجات خاصة","عدد افراد الاسرة","قرض ادخاري","قيمة الدخل"
"182.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","نعم",">= 10000"
"183.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","نعم",">= 5000"
"184.0","الطائف","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/01","FEMALE",">= 40","أرمل","لا",">= 02","لا",">= 7500"
"185.0","الطائف","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/01","FEMALE",">= 40","أرمل","لا",">= 02","لا","< 5000"
"186.0","حائل","مشروع","ناشيء","NULL","161000.0",">= 1000","2019/02","FEMALE",">= 30","متزوج","لا","< 02","لا","< 5000"
"187.0","حائل","إجتماعي","زواج","NULL","18000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"188.0","حائل","إجتماعي","زواج","NULL","18000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"189.0","حائل","مشروع","ناشيء","NULL","191000.0",">= 1000","2019/02","FEMALE","< 30","أعزب","لا","< 02","لا","< 5000"
"190.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","نعم",">= 10000"
"191.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","نعم",">= 7500"
"192.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"193.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"194.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"195.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"196.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"197.0","حائل","إجتماعي","أسرة","NULL","18000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 10","لا",">= 10000"
"198.0","حائل","إجتماعي","أسرة","NULL","18000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 10","لا","< 5000"
"199.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"200.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"201.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"202.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"203.0","حائل","مشروع","ناشيء","NULL","158000.0",">= 1000","2019/02","MALE","< 30","أعزب","لا","< 02","لا","< 5000"
"204.0","حائل","مشروع","ناشيء","NULL","165000.0",">= 1000","2019/02","FEMALE","< 30","أعزب","لا","< 02","لا","< 5000"
"205.0","حائل","مشروع","ناشيء","NULL","93000.0",">= 1000","2019/01","MALE",">= 30","أعزب","لا","< 02","لا","< 5000"
"206.0","حائل","إجتماعي","أسرة","NULL","30000.0","< 1000","2019/01","FEMALE","< 30","مطلق","لا",">= 02","لا","< 5000"
"207.0","حائل","إجتماعي","أسرة","NULL","30000.0","< 1000","2019/01","FEMALE","< 30","مطلق","لا",">= 02","لا",">= 10000"
"208.0","الطائف","إجتماعي","أسرة","NULL","60000.0","< 1000","2019/02","FEMALE",">= 30","مطلق","لا",">= 02","لا",">= 10000"
"209.0","الطائف","إجتماعي","أسرة","NULL","60000.0","< 1000","2019/02","FEMALE",">= 30","مطلق","لا",">= 02","لا","< 5000"
"210.0","حائل","مشروع","ناشيء","NULL","138000.0",">= 1000","2019/01","FEMALE",">= 30","أعزب","لا","< 02","لا","< 5000"
"211.0","حائل","مشروع","حل","NULL","174000.0",">= 1000","2019/01","MALE",">= 30","أعزب","لا","< 02","لا","< 5000"
"212.0","حائل","مشروع","ناشيء","NULL","175000.0",">= 1000","2019/01","FEMALE",">= 40","متزوج","لا","< 02","لا","< 5000"
"213.0","الطائف","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"214.0","الطائف","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"215.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"216.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"217.0","حائل","مشروع","ناشيء","NULL","180000.0",">= 1000","2019/01","FEMALE",">= 30","متزوج","لا","< 02","لا","< 5000"
"218.0","حائل","مشروع","ناشيء","NULL","138000.0",">= 1000","2019/03","FEMALE","< 30","أعزب","لا","< 02","لا","< 5000"
"219.0","حائل","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"220.0","حائل","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"221.0","حائل","مشروع","حل","NULL","164000.0",">= 1000","2019/02","FEMALE",">= 30","متزوج","لا","NA","لا","NULL"
"222.0","حائل","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"223.0","حائل","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"224.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"225.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"226.0","جدة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"227.0","حائل","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"228.0","حائل","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"229.0","حائل","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/02","FEMALE",">= 40","مطلق","لا",">= 05","لا",">= 5000"
"230.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"231.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"232.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"233.0","حائل","إجتماعي","زواج","موظف قطاع خاص","42000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"234.0","حائل","إجتماعي","زواج","موظف قطاع خاص","42000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"235.0","حائل","إجتماعي","زواج","NULL","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"236.0","حائل","إجتماعي","زواج","NULL","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"237.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"238.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"239.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"240.0","حائل","مشروع","ناشيء","NULL","180000.0",">= 1000","2019/01","MALE",">= 30","أعزب","لا","< 02","لا","< 5000"
"241.0","حائل","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 60","مطلق","لا",">= 05","لا","< 5000"
"242.0","حائل","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 60","مطلق","لا",">= 05","لا",">= 7500"
"243.0","تبوك","إجتماعي","زواج","موظف حكومي","54000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"244.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"245.0","حائل","إجتماعي","أسرة","NULL","24000.0","< 1000","2019/01","FEMALE",">= 40","أرمل","لا",">= 05","لا","< 5000"
"246.0","حائل","إجتماعي","أسرة","NULL","24000.0","< 1000","2019/01","FEMALE",">= 40","أرمل","لا",">= 05","لا","< 5000"
"247.0","حائل","مشروع","ناشيء","NULL","159000.0",">= 1000","2019/01","FEMALE","< 30","أعزب","لا","< 02","لا","< 5000"
"248.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"249.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"250.0","حائل","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","نعم",">= 02","لا",">= 7500"
"251.0","حائل","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","نعم",">= 02","لا","< 5000"
"252.0","حائل","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا","< 5000"
"253.0","حائل","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"254.0","حائل","إجتماعي","زواج","NULL","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"255.0","حائل","إجتماعي","زواج","NULL","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"256.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0","< 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"257.0","حائل","مشروع","ناشيء","NULL","90000.0","< 1000","2019/01","MALE","< 30","أعزب","لا","< 02","لا","< 5000"
"258.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"259.0","حائل","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"260.0","حائل","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"261.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 05","نعم",">= 7500"
"262.0","حائل","إجتماعي","زواج","موظف حكومي","48000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"263.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"264.0","حائل","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 60","أرمل","لا",">= 02","لا",">= 5000"
"265.0","حائل","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 60","أرمل","لا",">= 02","لا","< 5000"
"266.0","حائل","مشروع","ناشيء","NULL","191000.0",">= 1000","2019/01","FEMALE","< 30","أعزب","لا","< 02","لا","< 5000"
"267.0","الطائف","إجتماعي","زواج","موظف شركة حكومية","60000.0","< 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"268.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"269.0","حائل","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"270.0","حائل","إجتماعي","زواج","موظف قطاع خاص","30000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا","< 5000"
"271.0","حائل","إجتماعي","زواج","موظف قطاع خاص","30000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"272.0","حائل","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","نعم",">= 10000"
"273.0","حائل","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","نعم","< 5000"
"274.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"275.0","حائل","إجتماعي","زواج","موظف حكومي","18000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"276.0","حائل","إجتماعي","زواج","موظف حكومي","36000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","نعم",">= 7500"
"277.0","حائل","إجتماعي","زواج","موظف حكومي","18000.0","< 1000","2019/03","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"278.0","حائل","إجتماعي","زواج","موظف حكومي","18000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"279.0","حائل","إجتماعي","زواج","موظف حكومي","18000.0","< 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"280.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/03","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"281.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"282.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"283.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 10","لا",">= 10000"
"284.0","حائل","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","نعم",">= 10000"
"285.0","حائل","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","نعم","< 5000"
"286.0","حائل","إجتماعي","زواج","موظف حكومي","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"287.0","حائل","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE","< 30","مطلق","لا",">= 02","لا","< 5000"
"288.0","حائل","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE","< 30","مطلق","لا",">= 02","لا",">= 10000"
"289.0","حائل","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا","< 5000"
"290.0","حائل","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا",">= 10000"
